id,title,year,genre,certificate,time,ImdbRating,metascore,votes,simple_desc
tt0106950,Fortress,1992,"Action, Crime, Sci-Fi",R,95,5.9,48,29160,"In a future, private underground prison/Fortress, the inmates are computer controlled with CCTV, dream readers and devices that can cause pain or death. John and his illegally pregnant wife are inside but want to escape before birth."
tt2091256,Captain Underpants: The First Epic Movie,2017,"Animation, Action, Adventure",PG,89,6.2,69,29022,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants."
tt3089630,Artemis Fowl,2020,"Adventure, Family, Fantasy",PG,95,4.2,31,28584,"Artemis Fowl, a young criminal prodigy, hunts down a secret society of fairies to find his missing father."
tt0120458,Virus,1999,"Action, Horror, Sci-Fi",R,99,5.0,19,28492,"After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale."
tt0246894,Rollerball,2002,"Action, Sci-Fi, Sport",PG-13,98,3.1,14,28490,The big thing in 2005 is a violent sport which can have some pretty serious consequences... like dying.
tt0775440,Cell,2016,"Action, Adventure, Horror",R,98,4.4,38,28417,"When a mysterious cell phone signal causes apocalyptic chaos, an artist is determined to reunite with his young son in New England."
tt7946422,Prospect,2018,"Adventure, Drama, Sci-Fi",R,100,6.3,68,28341,"A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive. Forced to contend not only with the forest's other ruthless inhabitants, but with her own ...                See full summary »"
tt0120004,The Relic,1997,"Horror, Mystery, Sci-Fi",R,110,5.8,55,28188,"A homicide detective and an anthropologist try to destroy a South American lizard-like god, who's on a people eating rampage in a Chicago museum."
tt7961060,Doragon bôru chô: Burorî,2018,"Animation, Action, Adventure",PG,100,7.7,59,28163,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
tt1713476,The Bay,2012,"Horror, Sci-Fi, Thriller",R,84,5.7,65,27925,Chaos breaks out in a small Maryland town after an ecological disaster occurs.
tt0113820,Mighty Morphin Power Rangers: The Movie,1995,"Action, Adventure, Family",PG,95,5.2,40,27855,"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea."
tt9354944,Jexi,2019,"Comedy, Romance, Sci-Fi",R,84,6.0,39,27825,"Phil makes top 10 pop lists at work. His only ""friend"" is cellphone Siri. His new phone includes AI helper Jexi, who improves/controls his social life."
tt3152592,Scoob!,2020,"Animation, Adventure, Comedy",PG,93,5.6,43,27130,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined."
tt3014284,The Lego Ninjago Movie,2017,"Animation, Action, Adventure",PG,101,6.0,55,26729,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas."
tt0118665,Baby Geniuses,1999,"Comedy, Crime, Family",PG,97,2.5,6,26709,"Scientists hold super intelligent talking babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin."
tt14549466,Crimes of the Future,2022,"Drama, Horror, Sci-Fi",R,107,5.9,67,26612,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances."
tt2490326,Cooties,2014,"Action, Comedy, Horror",R,88,5.7,49,26426,"A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives."
tt3177316,Honeymoon,2014,"Drama, Fantasy, Horror",R,87,5.7,65,26200,A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of the night.
tt0180052,The Adventures of Pluto Nash,2002,"Action, Comedy, Sci-Fi",PG-13,95,3.8,12,26074,"In the future, a man struggles to keep his lunar nightclub out of the hands of the Mafia."
tt0765446,Escape from Planet Earth,2012,"Animation, Adventure, Comedy",PG,89,5.8,35,25940,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.
tt1517489,Spy Kids 4: All the Time in the World,2011,"Action, Adventure, Comedy",PG,89,3.5,37,25880,"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
tt0335121,Godsend,2004,"Action, Drama, Fantasy",PG-13,102,4.8,24,25865,"A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth."
tt1288403,Universal Soldier: Regeneration,2009,"Action, Adventure, Sci-Fi",R,97,5.2,70,25738,"Terrorists kidnap the Russian Prime Minister's 2 kids, take Chernobyl nuclear power plant and threaten to blow up a reactor. 4 Universal Soldiers go in but are no match to a Next Gen. UniSol Luc (Jean-Claude Van Damme) goes in but faces 2 NGUs."
tt0106912,Fire in the Sky,1993,"Biography, Drama, Fantasy",PG-13,109,6.5,42,25577,An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.
tt10310140,Fatman,2020,"Action, Adventure, Comedy",R,100,5.9,40,25404,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking."
tt0963194,Repo! The Genetic Opera,2008,"Horror, Musical, Sci-Fi",R,98,6.4,32,25271,"A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however."
tt0923811,Evangelion Shin Gekijôban: Jo,2007,"Animation, Action, Drama",PG-13,98,7.6,66,24551,The fate of the world is threatened by seemingly monstrous entities known as Angels. NERV is an organisation set up to counter this threat and it is up to young pilots to protect Earth but exactly what are the real motives behind NERV?
tt1621039,Free Birds,2013,"Animation, Adventure, Comedy",PG,91,5.8,38,24482,"Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history, and get Turkeys off the Thanksgiving menu for good."
tt1715336,Anna,2013,"Drama, Mystery, Sci-Fi",R,99,6.4,42,23975,"A man with the ability to enter people's memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma."
tt0158622,The Flintstones in Viva Rock Vegas,2000,"Comedy, Family, Romance",PG,90,3.7,27,23921,"In this live-action prequel to The Flintstones (1994), the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople is pursued by playboy Chip Rockefeller."
tt0160399,Impostor,2001,"Drama, Mystery, Sci-Fi",PG-13,95,6.2,33,23889,"In the future, an alien race uses androids as bombs to attack Earth. A government weapons specialist is accused of being one such android and sets out to prove his innocence."
tt0465502,Igor,2008,"Animation, Comedy, Family",PG,87,5.9,40,23617,"Animated fable about a cliché hunchbacked evil scientist's assistant who aspires to become a scientist himself, much to the displeasure of the rest of the evil science community."
tt0469263,The Astronaut Farmer,2006,"Adventure, Drama, Sci-Fi",PG,104,6.3,55,22828,"A NASA astronaut, forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him."
tt1305591,Mars Needs Moms,2011,"Animation, Action, Adventure",PG,88,5.4,49,22745,A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.
tt7488208,Over the Moon,2020,"Animation, Adventure, Comedy",PG,95,6.3,60,22669,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess."
tt0775552,Aliens in the Attic,2009,"Adventure, Comedy, Family",PG,86,5.4,42,22641,A group of kids must protect their vacation home from invading aliens.
tt1928340,After the Dark,2013,"Drama, Fantasy, Sci-Fi",R,107,5.6,37,22621,"At an international school in Jakarta, a philosophy teacher challenges his class of twenty graduating seniors to choose which ten of them would take shelter underground and reboot the human race in the event of a nuclear apocalypse."
tt0116514,Hellraiser: Bloodline,1996,"Horror, Sci-Fi",R,85,5.0,21,22523,"In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions."
tt0089114,Explorers,1985,"Adventure, Comedy, Family",PG,109,6.4,58,22357,"A boy obsessed with '50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?"
tt1724970,Beyond Skyline,2017,"Action, Adventure, Sci-Fi",R,106,5.3,46,22203,A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.
tt1748207,Sound of My Voice,2011,"Drama, Mystery, Sci-Fi",R,87,6.6,67,22186,Two documentary filmmakers attempt to penetrate a cult who worships a woman who claims to be from the future.
tt5595168,Kingsglaive: Final Fantasy XV,2016,"Animation, Action, Adventure",PG-13,110,6.7,35,21963,"King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power."
tt0467110,Underdog,2007,"Action, Adventure, Comedy",PG,100,4.7,37,21850,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.
tt0768212,The Last Mimzy,2007,"Action, Adventure, Drama",PG,90,6.2,59,21692,"Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!"
tt0293416,Metoroporisu,2001,"Animation, Adventure, Drama",PG-13,108,7.2,75,21649,Kenichi and his uncle Shunsaku Ban must find the mystery behind robot girl Tima.
tt0286751,Kairo,2001,"Horror, Mystery, Sci-Fi",R,119,6.5,70,21629,Two groups of people discover evidence that suggests spirits may be trying to invade the human world through the Internet.
tt9664108,Voyagers,2021,"Adventure, Sci-Fi, Thriller",PG-13,108,5.4,44,21544,"A crew of astronauts on a multi-generational mission descend into paranoia and madness, not knowing what is real or not."
tt0383060,Zoom,2006,"Action, Adventure, Comedy",PG,93,4.3,26,21405,Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.
tt0780607,The Signal,2007,"Horror, Sci-Fi, Thriller",R,103,6.0,63,21384,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television."
tt0119891,Phantoms,1998,"Horror, Sci-Fi, Thriller",R,96,5.4,26,21258,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive."
tt0110027,Highlander III: The Sorcerer,1994,"Action, Fantasy, Romance",PG-13,99,4.4,28,21230,"Deceived that he had won the Prize, Connor MacLeod awakens from a peaceful life when an entombed immortal magician comes seeking the Highlander."
tt0345061,Code 46,2003,"Drama, Romance, Sci-Fi",R,93,6.1,57,20717,"A futuristic Brief Encounter (1945), this is a love story in which the romance is doomed by genetic incompatibility."
tt1659343,Universal Soldier: Day of Reckoning,2012,"Action, Horror, Mystery",R,114,5.0,58,20576,"John looks to take down Luc Deveraux after a home invasion claims his wife and daughter. The fight pits John against Andrew Scott and an army of genetically enhanced warriors; meanwhile, he must contend with a UniSol in relentless pursuit."
tt0144964,Highlander: Endgame,2000,"Action, Adventure, Fantasy",R,87,4.6,21,20531,"Immortals Connor and Duncan MacLeod must join forces against Kell, an evil immortal who has become too strong for anyone to face alone."
tt0060955,Seconds,1966,"Sci-Fi, Thriller",R,106,7.6,71,20288,An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity - one that comes with its own price.
tt0308208,Ballistic: Ecks vs. Sever,2002,"Action, Crime, Mystery",R,91,3.6,19,20237,"Tasked with destroying each other, an FBI agent and a rogue DIA agent soon discover that a much bigger enemy is at work."
tt0318081,A Sound of Thunder,2005,"Action, Adventure, Horror",PG-13,110,4.2,24,19891,"A single mistake in the past, by a time travel company in the future, has devastating and unforeseen consequences."
tt0106452,Body Snatchers,1993,"Horror, Sci-Fi",R,87,6.0,65,19877,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.
tt7424200,Teen Titans Go! To the Movies,2018,"Animation, Action, Adventure",PG,84,6.7,69,19803,A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.
tt1472584,Max Steel,2016,"Action, Adventure, Fantasy",PG-13,92,4.6,22,19682,"The adventures of teenager Max McGrath and his alien companion, Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel."
tt2183034,Earth to Echo,2014,"Adventure, Family, Sci-Fi",PG,91,5.7,53,19222,"After receiving a bizarre series of encrypted messages, a group of kids embark on an adventure with an alien who needs their help."
tt0060397,Fantastic Voyage,1966,"Adventure, Family, Sci-Fi",PG,100,6.8,72,19218,"A scientist is nearly assassinated. In order to save him, a submarine is shrunken to microscopic size and injected into his bloodstream with a small crew. Problems arise almost as soon as they enter it."
tt13029044,Mother/Android,2021,"Drama, Sci-Fi, Thriller",R,110,4.9,43,19076,"In a post-apocalyptic world rocked by a violent android uprising, a young pregnant woman and her boyfriend desperately search for safety."
tt2965412,Comet,2014,"Comedy, Drama, Romance",R,91,6.7,52,18860,"Set in a parallel universe, Comet bounces back and forth over the course of an unlikely but perfectly paired couple's six-year relationship."
tt0117128,Mystery Science Theater 3000: The Movie,1996,"Comedy, Drama, Fantasy",PG-13,73,7.2,65,18523,Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).
tt0960890,Zombie Strippers!,2008,"Comedy, Horror, Sci-Fi",R,94,4.1,45,18510,A zombie epidemic spreads throughout a strip club in Nebraska.
tt6774786,Occupation,2018,"Action, Drama, Sci-Fi",R,119,4.7,45,18337,"A small group of town residents have to band together after a devastating ground invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers, and work together for a chance to strike back."
tt0134983,Supernova,2000,"Horror, Sci-Fi, Thriller",PG-13,90,4.8,19,18250,A deep space rescue and recovery spaceship with a crew of 6 receives a distress call from a mining operation 3432 light years away. A rescue operation via dimension jump is made. Bad idea.
tt0401233,Appurushîdo,2004,"Animation, Action, Adventure",R,101,6.9,40,18177,"In a utopian society created at the end of the third world war, a female warrior who has been plucked from the badlands begins to see cracks in this new facade. And what does this community have planned for the rest of humankind?"
tt10333426,Bliss,2021,"Drama, Romance, Sci-Fi",R,103,5.3,40,18111,"A mind-bending love story following Greg who, after recently being divorced and then fired, meets the mysterious Isabel, a woman living on the streets and convinced that the polluted, broken world around them is a computer simulation."
tt0348121,Suchîmubôi,2004,"Animation, Action, Adventure",PG-13,126,6.8,66,17880,"In 1860s Britain, a boy inventor finds himself caught in the middle of a deadly conflict over a revolutionary advance in steam power."
tt7390588,Little Monsters,2019,"Comedy, Horror, Sci-Fi",R,93,6.3,59,17724,A washed-up musician teams up with a teacher and a kids'-show personality to protect young children from a sudden outbreak of zombies.
tt3095734,Monster Trucks,2016,"Action, Adventure, Comedy",PG,104,5.6,41,17479,A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.
tt6017942,Kin,2018,"Action, Drama, Sci-Fi",PG-13,102,5.8,35,17402,"Chased by a vengeful criminal, the feds and a gang of otherworldly soldiers, an ex-con and his adopted teenage brother go on the run with a weapon of mysterious origin as their only protection."
tt3467412,Extinction,2015,"Action, Adventure, Drama",R,112,5.8,46,17244,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now."
tt0092240,The Wraith,1986,"Action, Horror, Romance",PG-13,93,5.9,39,17220,"In a small town in Arizona, a mysterious man/spirit descends from the sky and manifests in a sports car and targets a local violent road-racing gang of motor heads, headed by a ruthless bully who'll do anything to get what he wants."
tt0087175,Dreamscape,1984,"Action, Adventure, Horror",PG-13,99,6.3,63,16979,A man who can enter and manipulate people's dreams is recruited by a government agency to help cure the President of the United States of his nightmares about nuclear war but stumbles upon an assassination plot.
tt0131646,Wing Commander,1999,"Action, Adventure, Sci-Fi",PG-13,100,4.3,21,16936,"Blair, a fighter pilot, joins an interstellar war to fight the evil Kilrathi who are trying to destroy the universe."
tt2331047,Rememory,2017,"Drama, Mystery, Sci-Fi",PG-13,111,6.1,48,16842,"Gordon invents the Rememory machine that allows him to see memories as they actually were. He dies in his office. Is it murder? Sam investigates by using the machine ""borrowed"" from Gordon's wife. He looks at memories of others involved."
tt0144814,The Rage: Carrie 2,1999,"Drama, Horror, Sci-Fi",R,104,4.7,42,16834,"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers."
tt3480796,Vice,2015,"Action, Sci-Fi, Thriller",R,96,4.2,17,16573,"Bruce Willis stars in this Sci-Fi thriller about ultimate resort: VICE, where customers can play out their wildest fantasies with artificial inhabitants who look like humans."
tt0104299,Freejack,1992,"Action, Crime, Sci-Fi",R,110,5.4,34,16482,"Bounty hunters from the future transport a doomed race car driver to New York City in 2009, where his mind will be replaced with that of a dead billionaire."
tt0386741,Renaissance,2006,"Animation, Action, Sci-Fi",R,105,6.6,57,16139,"A young gene researcher, Ilona, is kidnapped in a future Paris. Police Captain Karas and his team are in charge of finding her."
tt0940709,Cheung gong 7 hou,2008,"Adventure, Comedy, Drama",PG,88,6.4,46,16116,A poor Chinese laborer learns important lessons after his son gets a strange new toy.
tt1701990,Detention,2011,"Adventure, Comedy, Fantasy",R,95,5.6,45,15720,"As a copycat killer named after movie villain Cinderhella stalks the student body at Grizzly Lake High School, a group of co-eds band together to survive while serving detention."
tt0099740,Hardware,1990,"Sci-Fi, Thriller",R,94,5.9,41,15591,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment."
tt1534085,Beyond the Black Rainbow,2010,"Horror, Sci-Fi, Thriller",R,110,5.9,49,15557,"Despite being under heavy sedation, a young woman tries to make her way out of the Arboria Institute, a secluded, quasifuturistic commune."
tt1798632,Firestarter,2022,"Drama, Horror, Sci-Fi",R,94,4.6,32,15498,A young girl tries to understand how she mysteriously gained the power to set things on fire with her mind.
tt0105459,Split Second,1992,"Action, Crime, Horror",R,90,6.0,26,15260,"In a flooded future London, Detective Harley Stone hunts a serial killer who murdered his partner, and has haunted him ever since. He soon discovers what he is hunting might not be human."
tt0358349,Agent Cody Banks 2: Destination London,2004,"Action, Adventure, Comedy",PG,100,4.5,32,15180,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain."
tt0114279,Richard III,1995,"Drama, Sci-Fi, War",R,110,7.3,86,14879,The classic Shakespearean play about the murderously scheming 15th-century king is reimagined in an alternative setting of 1930s England as clouds of fascism gather.
tt5442456,24 Hours to Live,2017,"Action, Sci-Fi, Thriller",R,93,5.8,37,14803,An assassin seeks redemption after being given a second chance at life.
tt0120152,Smilla's Sense of Snow,1997,"Crime, Drama, Mystery",R,121,6.3,45,14636,"A 6 y.o. Inuit boy runs off a snowy roof in Copenhagen and dies. Smilla, a half Inuit who lives in the building and knows the boy, looks into it. What makes an acrophobic boy run up on the roof? The clues take her to Greenland."
tt1519461,Area 51,2015,"Horror, Mystery, Sci-Fi",R,91,4.2,30,14500,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets."
tt0157472,Clockstoppers,2002,"Action, Adventure, Comedy",PG,94,5.2,40,14496,A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.
tt0339840,Undead,2003,"Action, Comedy, Fantasy",R,104,5.4,34,14329,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out."
tt0120207,Steel,1997,"Action, Adventure, Crime",PG-13,97,2.9,28,14186,A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,"Animation, Action, Adventure",R,86,6.7,54,14117,"An action epic that explores the origins of Master Shake, Frylock, and Meatwad, better known as the Aqua Teen Hunger Force, who somehow become pitted in a battle over an immortal piece of exercise equipment."
tt0167456,Thunderbirds,2004,"Action, Adventure, Comedy",PG,95,4.3,36,13991,"When The Hood finds and invades International Rescue's secret base and traps most of the Tracy family, only young Alan Tracy and his friends can save the day."
tt0458367,Right at Your Door,2006,"Drama, Sci-Fi, Thriller",R,96,6.1,57,13987,"A dirty bomb goes off in Los Angeles, jamming freeways and spreading a toxic cloud."
tt6193408,A Shaun the Sheep Movie: Farmageddon,2019,"Animation, Adventure, Comedy",G,86,6.8,79,13947,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her."
tt6063090,Light of My Life,2019,"Drama, Sci-Fi, Thriller",R,119,6.6,67,13930,"Parent and child journey through the outskirts of society a decade after a pandemic has wiped out half the world's population. As a father struggles to protect his child, their bond, and the character of humanity, is tested."
tt0480239,Atlas Shrugged: Part I,2011,"Drama, Mystery, Sci-Fi",PG-13,97,5.6,28,13873,Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of the United States.
tt0120764,My Favorite Martian,1999,"Comedy, Family, Sci-Fi",PG,94,5.1,33,13762,A Martian lands on Earth and makes friends with a reporter.
tt2397461,Clifford the Big Red Dog,2021,"Animation, Adventure, Comedy",PG,96,5.9,55,13727,A young girl's love for a tiny puppy named Clifford makes the dog grow to an enormous size.
tt0481797,Youth Without Youth,2007,"Drama, Fantasy, Mystery",R,124,6.1,43,13705,"A love story wrapped in a mystery. Set in World War II Europe, a professor is changed by a cataclysmic event and explores the mysteries of life."
tt11762434,Cosmic Sin,2021,"Action, Sci-Fi",R,88,2.5,9,13625,Seven rogue soldiers launch a preemptive strike against a newly discovered alien civilization in the hopes of ending an interstellar war before it starts.
tt8633464,After Yang,2021,"Drama, Sci-Fi",PG,96,6.6,78,13163,"In a near future, a family reckons with questions of love, connection, and loss after their A.I. helper unexpectedly breaks down."
tt1756799,The Day,2011,"Action, Drama, Horror",R,87,5.2,41,12864,"A group of five people working to stay alive in a post-apocalyptic future discover what they think is a safe, abandoned farmhouse, but they soon find themselves fighting to stay alive as a gang of bloodthirsty predators attack."
tt2091478,Air,2015,"Drama, Sci-Fi, Thriller",PG-13,95,5.1,33,12230,"In the near future, breathable air is nonexistent and two engineers tasked with guarding the last hope for mankind struggle to preserve their own lives while administering to their vital task at hand."
tt5709188,A-X-L,2018,"Action, Adventure, Drama",PG,100,5.3,29,12174,"A.X.L. is a top-secret, robotic dog who develops a special friendship with Miles and will go to any length to protect his new companion."
tt0095652,Monkey Shines,1988,"Drama, Horror, Sci-Fi",R,113,6.2,71,12135,"A quadriplegic man has a trained monkey help him with his paralysis, until the little monkey begins to develop feelings, and rage, against its new master."
tt13651628,Ryû to sobakasu no hime,2021,"Animation, Adventure, Drama",PG,121,7.1,83,12088,"Suzu is a shy high school student living in a rural village. For years, she has only been a shadow of herself. But when she enters ""U"", a massive virtual world, she escapes into her online persona as Belle, a globally-beloved singer."
tt0858486,Terra,2007,"Animation, Action, Adventure",PG,90,6.5,54,11870,"A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it."
tt1161418,Gentlemen Broncos,2009,"Adventure, Comedy, Sci-Fi",PG-13,89,6.1,28,11794,A teenager attends a fantasy writers' convention where he discovers his idea has been stolen by an established novelist.
tt3859310,How to Talk to Girls at Parties,2017,"Comedy, Music, Romance",R,102,5.7,50,11414,An alien touring the galaxy breaks away from her group and meets two young inhabitants of the most dangerous place in the universe: the London borough of Croydon.
tt0339579,Ritânâ,2002,"Action, Adventure, Sci-Fi",R,116,6.4,36,11366,A young woman from the future forces a local gunman to help her stop an impending alien invasion which will wipe out the human race.
tt6803212,Don't Let Go,2019,"Drama, Horror, Mystery",R,103,6.3,49,11239,"After a man's family dies in what appears to be a murder, he gets a phone call from one of the dead, his niece. He's not sure if she's a ghost or if he's going mad, but as it turns out, he's not."
tt2865120,Ratchet & Clank,2016,"Animation, Action, Adventure",PG,94,5.5,29,11124,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe."
tt2049543,Synchronicity,2015,"Drama, Mystery, Romance",R,101,5.4,39,10956,A physicist who invents a time machine must travel back to the past to uncover the truth about his creation and the woman who is trying to steal it.
tt6169694,I Think We're Alone Now,2018,"Drama, Mystery, Sci-Fi",R,99,5.7,51,10844,The apocalypse proves a blessing in disguise for one lucky recluse -- until a second survivor arrives with the threat of companionship.
tt7178640,Superintelligence,2020,"Action, Comedy, Romance",PG,106,5.4,41,10823,"When an all-powerful Superintelligence chooses to study average Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it's up to Carol to prove that people are worth saving."
tt1935302,Monsters: Dark Continent,2014,"Action, Drama, Horror",R,119,4.3,42,10786,Monsters' reign continues to spread throughout the Earth.
tt0200469,Bats,1999,"Horror, Sci-Fi, Thriller",PG-13,91,4.0,23,10636,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.
tt0101458,Bis ans Ende der Welt,1991,"Action, Drama, Sci-Fi",R,158,6.8,63,10481,"In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented."
tt2160105,I Still See You,2018,"Fantasy, Horror, Sci-Fi",PG-13,98,5.8,31,10377,Set ten years after an apocalyptic event that killed millions and left the world inhabited by ghosts.
tt12592252,Songbird,2020,"Drama, Sci-Fi, Thriller",PG-13,84,4.7,27,10347,"In 2024 a pandemic ravages the world and its cities. Centering on a handful of people as they navigate the obstacles currently hindering society: disease, martial law, quarantine, and vigilantes."
tt3832096,Cabin Fever,2016,"Horror, Sci-Fi, Thriller",R,99,3.7,14,10310,"While staying at a remote cabin for a week-long vacation, a group of five college friends succumb to an infectious, flesh-eating disease."
tt5813366,Ji qi zhi xue,2017,"Action, Sci-Fi, Thriller",R,109,5.1,43,10281,A Special Forces Agent is assigned to protect a scientist and his creation from a sinister gang.
tt0289408,The Powerpuff Girls Movie,2002,"Animation, Action, Adventure",PG,73,6.5,65,10255,The movie shows the origin of the Powerpuff Girls before the cartoon series. It explains why they were born and why they dedicated their lives to fighting crime and the forces of evil.
tt2011276,Banshee Chapter,2013,"Horror, Mystery, Sci-Fi",R,87,5.4,62,10192,"Journalist Anne Roland explores the disturbing links behind her friend's sudden disappearance, an ominous government research chemical, and a disturbing radio broadcast of unknown origin."
tt4552524,Jeruzalem,2015,"Horror, Sci-Fi, Thriller",R,94,4.8,45,10172,"When a couple of American young adults fly to Israel to visit the city of Jerusalem, a biblical nightmare falls upon them."
tt1298554,Eva,2011,"Adventure, Drama, Fantasy",PG-13,94,6.6,57,10166,A shy genius is employed by his former university to design robot software.
tt1127877,Cold Souls,2009,"Comedy, Drama, Fantasy",PG-13,101,6.4,69,9940,"Paul is an actor who feels bogged down by his participation in a production of Chekov's play, Vanya."
tt12800524,Encounter,2021,"Drama, Sci-Fi, Thriller",R,108,5.9,57,9918,"Two brothers embark on a journey with their father, who is trying to protect them from an alien threat."
tt0190524,Left Behind,2000,"Action, Drama, Fantasy",PG-13,100,4.3,22,9877,The Biblical prophecy of Armegeddon begins when the Rapture instantly takes all believers in Christ from the Earth. A reporter left behind learns that the Anti-Christ will soon take power.
tt2693664,Young Ones,2014,"Action, Drama, Romance",R,100,5.8,47,9869,"Set in the future when water is hard to find, a teenage boy sets out to protect his family and survive."
